TmdbId,Title,Tagline,Overview,ReleaseDate,Runtime,Budget,Revenue,Language,Genres,Keywords,Rating,Votes
22649,A Farewell to Arms,Every woman who has loved will understand,"British nurse Catherine Barkley (Helen Hayes) and American Lieutenant Frederic Henry (Gary Cooper) fall in love during the First World War in Italy. Eventually separated by Frederic's transfer, tremendous challenges and difficult decisions face each, as the war rages on. Academy Awards winner for Best Cinematography and for Best Sound, Recording. Nominated for Best Picture and for Best Art Direction.",12/8/1932,89,4,25,en,Drama;Romance;War,italy;nurse;love letter;officer;priest;escape;hospital;best friend;pre-code;air raid;ambulance driver;battle of the isonzo;air attack,6.2,28
378200,The Perfect Match,t's what everyone's looking for,"Terrence J. stars as Charlie, a playboy who's convinced that relationships are dead. His two best friends, Donald Faison and Robert C. Riley, bet him that if he sticks to one woman for one month, he's bound to get attached. Charlie denies this until he crosses paths with the beautiful and mysterious Eva, played by singer/actress Cassie. They may agree to a casual affair, but eventually Charlie is questioning whether he may actually want more.",3/11/2016,96,0,0,en,Comedy;Romance,bet;match;playboy;fear of commitment;best friend,5.2,42
20455,Digimon: The Movie,,"The first story focused on Tai and Kari Kamiya four years before their adventure in the Digital World. It shows their first encounter with Digimon and what happened to them (as well as the other children). Tai and Kari wake one morning to find a Digi-Egg that came out of their computer the night before and the egg soon hatches, revealing a Botamon. The Digimon then evolves into Koromon and then Agumon (not the same one that became friends with Tai in the series, and yet, somehow, both Koromon and Kari remember each other), who then goes out and unintentionally destroys a good part of the neighborhood with Kari riding on his back. A second Digi-Egg appears in the sky to reveal an evil digimon, Parrotmon. Agumon then Digivolves to Greymon but isn't strong enough to beat Parrotmon and is knocked out. Tai grabs Kari's whistle and wakes up Greymon, who defeats Parrotmon and disappears with him.",3/17/2000,82,5500000,0,en,Fantasy;Animation;Science Fiction;Family,video game;monster;loss of energy;egg;computer;good vs evil;internet;based on video game;giant egg;animal trainer;superhero kids;anime,6.2,72
13193,Saved!,,"Teenage Mary Cummings, who has ""been Born Again her whole life,"" is about to enter her senior year at American Eagle Christian High School near Baltimore with her Fundamentalist Christian friends Hilary Faye and Veronica, the three of whom have formed a girl group called the Christian Jewels. Everything seems perfect—until Mary’s ""perfect Christian boyfriend"" Dean tells her, as they’re swimming underwater, that he thinks he's gay.",1/21/2004,92,0,0,en,Comedy;Drama,christianity;gay;coming out;independent film;coming of age;lgbt child,6.3,147
11042,The Barbarian Invasions,"A provocative new comedy about sex, friendship, and all other things that invade our lives.","In this belated sequel to 'The Decline of the American Empire', 50-something Montreal college professor, Remy, learns that he is dying of liver cancer. He decides to make amends meet to his friends and family before he dies. He first tries to made peace with his ex-wife Louise, who asks their estranged son Sebastian, a successful businessman living in London, to come home. Sebastian makes the impossible happen, using his contacts and disrupting the entire Canadian system in every way possible to help his father fight his terminal illness to the bitter end, while he also tries to reunite his former friends, Pierre, Alain, Dominique, Diane, and Claude to see their old friend before he passes on.",5/21/2003,99,8000000,3432342,fr,Comedy;Crime;Drama,father son relationship;socialism;yuppie;professor;dying and death;cancer;money;university;illness;dying;family conflict;friend,6.7,77
10786,Robin and Marian,Love is the greatest adventure of all.,"Whatever became of Robin Hood after his famed tale of good deeds ended? Now you can find out, in this sequel that takes place years after Robin and his merry men bested the Sheriff of Nottingham. After following Richard the Lionhearted to the crusades, Robin (Sean Connery) returns to Sherwood Forest to find things drastically changed. Audrey Hepburn plays the stalwart Marian … who's joined a nunnery!",3/11/1976,106,0,0,en,Action;Adventure;Drama;Romance,england;crusade;robin hood;king richard,6.6,50
12484,The Forsaken,The night... has an appetite.,A young man is in a race against time as he searches for a cure after becoming infected with a virus that will eventually turn him into a blood-sucking vampire.,4/27/2001,90,5000000,0,en,Action;Adventure;Horror;Thriller,vampire;full moon;poster;hitchhiker;homoeroticism;newspaper headline;vampire slayer;switchblade;gun in mouth;film canister;playing chicken;blood sucking;traffic violation;virus,4.9,47
17339,Force 10 from Navarone,,"Mallory and Miller are back. The survivors of Navarone are sent on a mission along with a unit called Force 10, which is led by Colonel Barnsby. But Force 10 has a mission of their own which the boys know nothing about.",11/1/1978,118,5000000,7230000,en,Action;Adventure;War;Thriller,gun;traitor;nazis;bridge;major;colonel;blood;sergeant;battle;partisan;woman;task force;keith mallory,6.4,91
11959,UHF,"A lot of TV stations have forgotten what ""quality"" means, but not Channel 62. They NEVER knew what it meant.",The eccentric new manager of a UHF television channel tries to save the station from financial ruin with an odd array of programming.,7/21/1989,97,5000000,0,en,Comedy,loser;tv station;game show;tv star;music video;satire;cult film;indiana jones spoof scene;music spoof,6.7,89
9900,Grandma's Boy,A movie that proves you're never too old to come of age.,"Even though he's 35, Alex acts more like he's 13, spending his days as the world's oldest video game tester and his evenings developing the next big Xbox game. But he gets kicked out of his apartment and is forced to move in with his grandmother.",1/6/2006,94,0,6538177,en,Comedy,video game;grandmother grandson relationship;man child;stoner;game tester,6.6,220
14662,Slums of Beverly Hills,Growing Up is Hard to Do,"In 1976, a lower-middle-class teenager struggles to cope living with her neurotic family of nomads on the outskirts of Beverly Hills.",8/14/1998,91,5000000,0,en,Comedy;Drama,sex;independent film;moving;beverly hills;woman director;nursing school;nomad,6.5,44
335,Once Upon a Time in the West,There were three men in her life. One to take her... one to love her... and one to kill her.,This classic western masterpiece is an epic film about a widow whose land and life are in danger as the railroad is getting closer and closer to taking them over. A mysterious harmonica player joins forces with a desperado to protect the woman and her land.,12/21/1968,175,5000000,5321508,it,Western,showdown;bounty;bounty hunter;loss of brother;sadness;blackmail;harmonica;anti hero;auction;dying and death;peasant;insanity;spaghetti western,8.1,1128
15745,Made,Welcome to disorganized crime.,Two aspiring boxers lifelong friends get involved in a money-laundering scheme through a low-level organized crime group.,7/13/2001,94,5000000,5476060,en,Action;Comedy;Thriller,,6.3,55
17431,Moon,The last place you'd ever expect to find yourself.,"With only three weeks left in his three year contract, Sam Bell is getting anxious to finally return to Earth. He is the only occupant of a Moon-based manufacturing facility along with his computer and assistant, GERTY. When he has an accident however, he wakens to find that he is not alone.",6/12/2009,97,5000000,9760104,en,Science Fiction;Drama,moon;artificial intelligence;clone;isolation;future;dystopia;space;cloning;moon base,7.6,1794
21014,Keeping Up with the Steins,A 13-year-old boy uses his upcoming bar mitzvah to reconcile the strained relationship between his father and grandfather.,"All hilarity breaks loose in this heartwarming coming-of-age comedy when three generations of Fiedlers collide in a crazy family reunion. As they prepare for the biggest Bar Mitzvah on the block, they begin to see that they're much more alike than they'd originally thought.",5/12/2006,90,0,0,en,Comedy,bar mitvah;party;independent film,5.2,18
78394,Sea Rex 3D: Journey to a Prehistoric World,The T-Rex of the Seas come alive.,"Through the power of IMAX 3D, experience a wondrous adventure from the dinosaur age. Join Julie, an imaginative young woman, in a unique voyage through time and space. Explore an amazing underwater universe inhabited by larger-than-life creatures which were ruling the seas before dinosaurs conquered the earth. See science come alive in an entertaining manner and get ready for a face-to-face encounter with the T-Rex of the seas!",5/14/2010,41,5000000,4074023,en,Documentary,prehistoric;dinosaur;imax;underwater scene;3d;short,5.9,11
10217,The Sweet Hereafter,There is no such thing as the simple truth.,"A small mountain community in Canada is devastated when a school bus accident leaves more than a dozen of its children dead. A big-city lawyer arrives to help the survivors' and victims' families prepare a class-action suit, but his efforts only seem to push the townspeople further apart. At the same time, one teenage survivor of the accident has to reckon with the loss of innocence brought about by a different kind of damage.",5/14/1997,112,5000000,3263585,en,Drama,canada;suffering;village;paralysis;independent film;lawyer;school bus;vehicular accident,6.8,103
